UNIQUE KEY,DATE,TIME,BOROUGH,ZIP CODE,LATITUDE,LONGITUDE,LOCATION,ON STREET NAME,CROSS STREET NAME,OFF STREET NAME,PERSONS INJURED
3612311,2/6/2017,13:01,BRONX,10454,40.80906,-73.90755,"(40.80906, -73.90755)",SOUTHERN BOULEVARD,EAST 144 STREET,,0
3612152,2/6/2017,13:04,BROOKLYN,11201,40.696033,-73.98453,"(40.696033, -73.98453)",FLATBUSH AVENUE EXTENSION,TILLARY STREET,,0
3610907,2/6/2017,13:08,QUEENS,11106,40.762825,-73.929,"(40.762825, -73.929)",CRESCENT STREET,33 AVENUE,,0
3611321,2/6/2017,13:15,,,40.599052,-73.99808,"(40.599052, -73.99808)",BATH AVENUE,,,0
3616324,2/6/2017,13:15,BROOKLYN,11230,40.626667,-73.97328,"(40.626667, -73.97328)",,,1011      EAST 4 STREET,0
3611182,2/6/2017,13:20,MANHATTAN,10030,40.8174,-73.94591,"(40.8174, -73.94591)",,,2549      8 AVENUE,0
3611247,2/6/2017,13:30,,,40.844883,-73.91028,"(40.844883, -73.91028)",EAST 174 STREET,,,0
3611098,2/6/2017,13:30,BROOKLYN,11203,40.64491,-73.92192,"(40.64491, -73.92192)",CLARENDON ROAD,EAST 58 STREET,,0
3613756,2/6/2017,13:30,MANHATTAN,10017,40.751457,-73.978165,"(40.751457, -73.978165)",EAST 41 STREET,PARK AVENUE,,0
3612974,2/6/2017,13:30,MANHATTAN,10025,40.795456,-73.96564,"(40.795456, -73.96564)",COLUMBUS AVENUE,WEST 100 STREET,,0
3610908,2/6/2017,13:30,QUEENS,11106,40.762825,-73.929,"(40.762825, -73.929)",CRESCENT STREET,33 AVENUE,,0
3612700,2/6/2017,13:30,,,,,,VANWYCK EXPRESSWAY,LIBERTY AVENUE,,0
3610596,2/6/2017,13:30,,,,,,CROSS ISLAND PARKWAY,160 STREET,,1
3610953,2/6/2017,13:31,BROOKLYN,11207,40.676277,-73.88752,"(40.676277, -73.88752)",,,236       JEROME STREET,0
3611676,2/6/2017,13:35,QUEENS,11691,40.597317,-73.75427,"(40.597317, -73.75427)",BEACH 20 STREET,PLAINVIEW AVENUE,,0
3612312,2/6/2017,13:35,,,,,,BRUCKNER BOULEVARD,EAST 142 STREET,,0
3610566,2/6/2017,13:40,BRONX,10462,40.843765,-73.8656,"(40.843765, -73.8656)",WHITE PLAINS ROAD,VANNEST AVENUE,,0
3611708,2/6/2017,13:40,MANHATTAN,10016,40.751877,-73.9811,"(40.751877, -73.9811)",,,10        EAST 40 STREET,0
3612273,2/6/2017,13:40,,,40.702473,-73.79993,"(40.702473, -73.79993)",ARCHER AVENUE,,,0
3611059,2/6/2017,13:45,BROOKLYN,11212,40.65801,-73.92078,"(40.65801, -73.92078)",KINGS HIGHWAY,EAST 94 STREET,,0
3612689,2/6/2017,13:45,MANHATTAN,10009,40.7252,-73.98706,"(40.7252, -73.98706)",1 AVENUE,EAST 4 STREET,,0
3611172,2/6/2017,13:45,MANHATTAN,10013,40.718456,-73.99482,"(40.718456, -73.99482)",GRAND STREET,BOWERY,,0
3611869,2/6/2017,13:50,MANHATTAN,10018,40.757107,-73.997314,"(40.757107, -73.997314)",WEST 38 STREET,10 AVENUE,,1
3611026,2/6/2017,14:00,MANHATTAN,10002,40.718765,-73.98889,"(40.718765, -73.98889)",,,100       DELANCEY STREET,0
3610981,2/6/2017,14:00,QUEENS,11101,40.749897,-73.93782,"(40.749897, -73.93782)",29 STREET,QUEENS PLAZA NORTH,,0
3610838,2/6/2017,14:00,BROOKLYN,11249,40.714455,-73.96321,"(40.714455, -73.96321)",SOUTH 1 STREET,BERRY STREET,,0
3617808,2/6/2017,14:00,MANHATTAN,10016,40.743282,-73.98588,"(40.743282, -73.98588)",,,27        EAST 27 STREET,0
3610889,2/6/2017,14:00,MANHATTAN,10065,40.762486,-73.96298,"(40.762486, -73.96298)",2 AVENUE,EAST 62 STREET,,0
3610954,2/6/2017,14:00,,,40.657555,-73.894196,"(40.657555, -73.894196)",LINDEN BOULEVARD,MALTA STREET,,0
3610973,2/6/2017,14:00,,,40.743275,-73.77572,"(40.743275, -73.77572)",,,,2
3611274,2/6/2017,14:00,BROOKLYN,11211,40.716976,-73.94023,"(40.716976, -73.94023)",,,29        KINGSLAND AVENUE,0
3610883,2/6/2017,14:02,BROOKLYN,11229,40.598835,-73.95641,"(40.598835, -73.95641)",AVENUE U,EAST 15 STREET,,0
3610926,2/6/2017,14:10,,,,,,CROSS BRONX EXPWY SERVICE ROAD,POWELL AVENUE,,0
3610557,2/6/2017,14:20,BROOKLYN,11222,40.732388,-73.943726,"(40.732388, -73.943726)",GREENPOINT AVENUE,MONITOR STREET,,0
3612967,2/6/2017,14:20,BRONX,10469,40.874714,-73.84512,"(40.874714, -73.84512)",EASTCHESTER ROAD,GIVAN AVENUE,,2
3610585,2/6/2017,14:24,,,40.655464,-74.0139,"(40.655464, -74.0139)",41 STREET,,,0
3611005,2/6/2017,14:25,BRONX,10453,40.85809,-73.901924,"(40.85809, -73.901924)",EAST 183 STREET,MORRIS AVENUE,,1
3622436,2/6/2017,14:25,,,,,,KINGS HIGHWAY,,,0
3611203,2/6/2017,14:26,BROOKLYN,11221,40.694912,-73.92262,"(40.694912, -73.92262)",,,1161      GREENE AVENUE,0
3612455,2/6/2017,14:30,MANHATTAN,10007,40.717186,-74.0129,"(40.717186, -74.0129)",WEST STREET,CHAMBERS STREET,,0
3611180,2/6/2017,14:30,BROOKLYN,11239,40.651234,-73.86991,"(40.651234, -73.86991)",,,519       GATEWAY DRIVE,0
3610579,2/6/2017,14:30,,,40.76829,-73.77709,"(40.76829, -73.77709)",210 STREET,,,0
3612265,2/6/2017,14:30,,,,,,,,,1
3611266,2/6/2017,14:30,MANHATTAN,10040,40.858894,-73.92975,"(40.858894, -73.92975)",,,4         BOGARDUS PLACE,0
3611340,2/6/2017,14:30,,,,,,86 STREET,SUBWAY BROOKLYN BMT,,0
3614315,2/6/2017,14:30,BROOKLYN,11225,40.65878,-73.960526,"(40.65878, -73.960526)",FLATBUSH AVENUE,RUTLAND ROAD,,0
3612136,2/6/2017,14:31,BRONX,10458,40.853622,-73.88766,"(40.853622, -73.88766)",,,2315      HUGHES AVENUE,0
3611643,2/6/2017,14:37,BROOKLYN,11228,40.618973,-74.00523,"(40.618973, -74.00523)",BAY RIDGE PARKWAY,14 AVENUE,,1
3611068,2/6/2017,14:40,BROOKLYN,11215,40.66822,-73.97383,"(40.66822, -73.97383)",PROSPECT PARK WEST,3 STREET,,0
3612048,2/6/2017,14:40,,,40.700436,-73.81534,"(40.700436, -73.81534)",,,,0
3610580,2/6/2017,14:44,,,40.824303,-73.82246,"(40.824303, -73.82246)",CROSS BRONX EXPRESSWAY,REVERE AVENUE,,1
3611058,2/6/2017,14:45,BROOKLYN,11203,40.639793,-73.929115,"(40.639793, -73.929115)",UTICA AVENUE,FOSTER AVENUE,,0
3611041,2/6/2017,14:45,,,40.78614,-73.93929,"(40.78614, -73.93929)",,,,0
3610600,2/6/2017,14:45,,,40.829,-73.83642,"(40.829, -73.83642)",,,,0
3610984,2/6/2017,14:49,,,,,,LAUREL HILL BOULEVARD,61 STREET,,0
3612313,2/6/2017,14:50,BRONX,10455,40.80853,-73.90497,"(40.80853, -73.90497)",BRUCKNER BOULEVARD,EAST 144 STREET,,0
3611085,2/6/2017,14:50,BROOKLYN,11203,40.642384,-73.92539,"(40.642384, -73.92539)",KINGS HIGHWAY,AVENUE D,,1
3610994,2/6/2017,14:50,,,40.847122,-73.90838,"(40.847122, -73.90838)",GRAND CONCOURSE,MORRIS AVENUE,,0
3610950,2/6/2017,14:50,BROOKLYN,11223,40.60594,-73.97929,"(40.60594, -73.97929)",WEST 6 STREET,QUENTIN ROAD,,1
3612992,2/6/2017,14:50,QUEENS,11106,40.758236,-73.93702,"(40.758236, -73.93702)",37 AVENUE,22 STREET,,0
3612579,2/6/2017,15:00,BRONX,10463,40.879807,-73.906586,"(40.879807, -73.906586)",KINGSBRIDGE AVENUE,WEST 231 STREET,,0
3612454,2/6/2017,15:00,MANHATTAN,10013,40.724365,-74.004745,"(40.724365, -74.004745)",,,131       AVENUE OF THE AMERICAS,0
3611204,2/6/2017,15:00,BRONX,10452,40.835037,-73.928185,"(40.835037, -73.928185)",,,1080      OGDEN AVENUE,0
3611531,2/6/2017,15:00,BRONX,10468,40.862812,-73.907555,"(40.862812, -73.907555)",LORING PLACE NORTH,WEST FORDHAM ROAD,,0
3611529,2/6/2017,15:00,BRONX,10468,40.8751,-73.88632,"(40.8751, -73.88632)",,,3131      GRAND CONCOURSE,0
3611028,2/6/2017,15:00,QUEENS,11368,40.743935,-73.85749,"(40.743935, -73.85749)",106 STREET,CORONA AVENUE,,0
3611002,2/6/2017,15:00,QUEENS,11422,40.636112,-73.7403,"(40.636112, -73.7403)",ROCKAWAY BOULEVARD,MEYER AVENUE,,0
3611826,2/6/2017,15:00,STATEN ISLAND,10309,40.514412,-74.20625,"(40.514412, -74.20625)",HYLAN BOULEVARD,WOODVALE AVENUE,,0
3611149,2/6/2017,15:00,,,,,,COLLEGE POINT BOULEVARD,HARDING EXPRESSWAY,,0
3610853,2/6/2017,15:00,,,,,,VANWYCK EXPRESSWAY,ATLANTIC AVENUE,,1
3610957,2/6/2017,15:03,BROOKLYN,11208,40.677086,-73.86869,"(40.677086, -73.86869)",CONDUIT BOULEVARD,AUTUMN AVENUE,,0
3610893,2/6/2017,15:07,,,40.77696,-73.959564,"(40.77696, -73.959564)",PARK AVENUE,,,0
3611279,2/6/2017,15:10,MANHATTAN,10011,40.745205,-74.00227,"(40.745205, -74.00227)",WEST 21 STREET,9 AVENUE,,0
3611939,2/6/2017,15:15,,,,,,,,,0
3611503,2/6/2017,15:15,BRONX,10475,40.877697,-73.82493,"(40.877697, -73.82493)",,,99        CARVER LOOP,1
3611981,2/6/2017,15:15,BROOKLYN,11249,40.701317,-73.96269,"(40.701317, -73.96269)",,,14        HOOPER STREET,1
3612014,2/6/2017,15:15,BROOKLYN,11207,40.677208,-73.89723,"(40.677208, -73.89723)",FULTON STREET,PENNSYLVANIA AVENUE,,0
3610888,2/6/2017,15:15,BROOKLYN,11235,40.587303,-73.96036,"(40.587303, -73.96036)",CONEY ISLAND AVENUE,AVENUE Z,,0
3611320,2/6/2017,15:15,,,40.7231,-73.87768,"(40.7231, -73.87768)",80 STREET,,,0
3618907,2/6/2017,15:17,BRONX,10471,40.907055,-73.90216,"(40.907055, -73.90216)",,,5915      LIEBIG AVENUE,0
3610607,2/6/2017,15:20,,,40.75895,-73.83192,"(40.75895, -73.83192)",ROOSEVELT AVENUE,,,0
3611291,2/6/2017,15:20,QUEENS,11374,40.711845,-73.859764,"(40.711845, -73.859764)",METROPOLITAN AVENUE,WOODHAVEN BOULEVARD,,0
3611399,2/6/2017,15:25,,,40.69334,-73.96689,"(40.69334, -73.96689)",MYRTLE AVENUE,,,0
3611282,2/6/2017,15:25,MANHATTAN,10011,40.746857,-74.008,"(40.746857, -74.008)",11 AVENUE,WEST 20 STREET,,0
3611528,2/6/2017,15:25,,,40.873707,-73.882355,"(40.873707, -73.882355)",MOSHOLU PARKWAY,BAINBRIDGE AVENUE,,0
3610843,2/6/2017,15:30,,,40.670425,-73.89683,"(40.670425, -73.89683)",BELMONT AVENUE,,,0
3610592,2/6/2017,15:30,,,40.738575,-73.845345,"(40.738575, -73.845345)",,,,0
3612032,2/6/2017,15:30,,,40.58466,-73.95086,"(40.58466, -73.95086)",,,,1
3611210,2/6/2017,15:39,MANHATTAN,10019,40.76656,-73.99043,"(40.76656, -73.99043)",10 AVENUE,WEST 53 STREET,,0
3610951,2/6/2017,15:40,BROOKLYN,11223,40.604282,-73.97305,"(40.604282, -73.97305)",KINGS HIGHWAY,LAKE STREET,,0
3610836,2/6/2017,15:43,BROOKLYN,11206,40.699467,-73.957115,"(40.699467, -73.957115)",,,711       BEDFORD AVENUE,0
3612578,2/6/2017,15:45,BRONX,10463,40.88271,-73.89505,"(40.88271, -73.89505)",,,3845      SEDGWICK AVENUE,0
3611179,2/6/2017,15:45,BROOKLYN,11220,40.639084,-74.009415,"(40.639084, -74.009415)",56 STREET,7 AVENUE,,0
3610586,2/6/2017,15:45,BROOKLYN,11220,40.642174,-74.02064,"(40.642174, -74.02064)",60 STREET,3 AVENUE,,0
3611462,2/6/2017,15:45,,,40.7171,-73.9986,"(40.7171, -73.9986)",MULBERRY STREET,,,0
3611012,2/6/2017,15:50,BROOKLYN,11206,40.700203,-73.94434,"(40.700203, -73.94434)",,,131       THROOP AVENUE,0
3610865,2/6/2017,15:50,BROOKLYN,11234,40.61306,-73.92618,"(40.61306, -73.92618)",FLATBUSH AVENUE,AVENUE S,,0
3611285,2/6/2017,15:50,MANHATTAN,10001,40.750786,-74.00564,"(40.750786, -74.00564)",11 AVENUE,WEST 26 STREET,,0
3610839,2/6/2017,15:55,BROOKLYN,11206,40.701027,-73.94813,"(40.701027, -73.94813)",HARRISON AVENUE,GERRY STREET,,0
3611415,2/6/2017,15:55,,,40.69375,-73.9372,"(40.69375, -73.9372)",LEWIS AVENUE,,,1
3610939,2/6/2017,16:00,BRONX,10459,40.820305,-73.89083,"(40.820305, -73.89083)",HUNTS POINT AVENUE,BRUCKNER BOULEVARD,,0
3610914,2/6/2017,16:00,BROOKLYN,11211,40.715813,-73.940025,"(40.715813, -73.940025)",MASPETH AVENUE,KINGSLAND AVENUE,,0
3611317,2/6/2017,16:00,MANHATTAN,10032,40.839302,-73.936165,"(40.839302, -73.936165)",,,21        JUMEL PLACE,0
3611849,2/6/2017,16:00,,,40.82403,-73.94476,"(40.82403, -73.94476)",WEST 145 STREET,,,0
3612168,2/6/2017,16:00,,,40.719864,-73.94486,"(40.719864, -73.94486)",,,,0
3610891,2/6/2017,16:00,,,40.76635,-73.95103,"(40.76635, -73.95103)",,,,0
3611183,2/6/2017,16:00,,,40.858635,-73.846466,"(40.858635, -73.846466)",SEYMOUR AVENUE,PELHAM PARKWAY NORTH,,4
3611184,2/6/2017,16:00,,,40.65586,-73.98022,"(40.65586, -73.98022)",,,,0
3610980,2/6/2017,16:00,,,40.712696,-73.900604,"(40.712696, -73.900604)",METROPOLITAN AVENUE,,,1
3611129,2/6/2017,16:00,BROOKLYN,11213,40.67295,-73.92517,"(40.67295, -73.92517)",PROSPECT PLACE,BUFFALO AVENUE,,2
3610995,2/6/2017,16:00,QUEENS,11429,40.711006,-73.729675,"(40.711006, -73.729675)",225 STREET,103 AVENUE,,0
3610998,2/6/2017,16:01,,,40.844795,-73.92263,"(40.844795, -73.92263)",UNIVERSITY AVENUE,,,1
3611709,2/6/2017,16:05,MANHATTAN,10018,40.75643,-73.99409,"(40.75643, -73.99409)",,,522       9 AVENUE,1
3610870,2/6/2017,16:07,,,40.69819,-73.96191,"(40.69819, -73.96191)",FLUSHING AVENUE,,,0
3611111,2/6/2017,16:08,BRONX,10456,40.830578,-73.91777,"(40.830578, -73.91777)",,,1056      SHERMAN AVENUE,0
3610970,2/6/2017,16:08,STATEN ISLAND,10309,40.546207,-74.21177,"(40.546207, -74.21177)",GERVIL STREET,CORRELL AVENUE,,0
3612973,2/6/2017,16:08,BRONX,10467,40.87144,-73.867165,"(40.87144, -73.867165)",BURKE AVENUE,WHITE PLAINS ROAD,,1
3610606,2/6/2017,16:10,,,40.718864,-73.97483,"(40.718864, -73.97483)",,,,0
3611933,2/6/2017,16:10,,,,,,,,,1
3610590,2/6/2017,16:10,QUEENS,11428,40.72159,-73.73102,"(40.72159, -73.73102)",JAMAICA AVENUE,224 STREET,,0
3612744,2/6/2017,16:15,,,40.70064,-73.80211,"(40.70064, -73.80211)",157 STREET,,,0
3611661,2/6/2017,16:20,,,,,,EAST 125 STREET,TRIBOROUGH BRIDGE,,0
3610615,2/6/2017,16:20,BROOKLYN,11205,40.69343,-73.96591,"(40.69343, -73.96591)",MYRTLE AVENUE,HALL STREET,,1
3610972,2/6/2017,16:20,,,40.737118,-73.84518,"(40.737118, -73.84518)",,,,2
3610938,2/6/2017,16:25,BRONX,10459,40.82244,-73.8859,"(40.82244, -73.8859)",BRUCKNER BOULEVARD,WHITTIER STREET,,0
3611086,2/6/2017,16:28,BROOKLYN,11203,40.655334,-73.93077,"(40.655334, -73.93077)",UTICA AVENUE,LENOX ROAD,,0
3614494,2/6/2017,16:30,,,,,,,,,1
3611733,2/6/2017,16:30,BRONX,10458,40.856323,-73.883896,"(40.856323, -73.883896)",CAMBRELENG AVENUE,EAST 189 STREET,,0
3610909,2/6/2017,16:30,BROOKLYN,11222,40.73115,-73.95179,"(40.73115, -73.95179)",MC GUINNESS BOULEVARD,KENT STREET,,0
3610601,2/6/2017,16:30,QUEENS,11354,40.76336,-73.81525,"(40.76336, -73.81525)",,,40-07     149 PLACE,0
3611295,2/6/2017,16:30,QUEENS,11385,40.70792,-73.90468,"(40.70792, -73.90468)",,,652       GRANDVIEW AVENUE,0
3611120,2/6/2017,16:30,,,40.790417,-73.95184,"(40.790417, -73.95184)",MADISON AVENUE,,,0
3611039,2/6/2017,16:30,,,40.59325,-74.11065,"(40.59325, -74.11065)",TODT HILL ROAD,,,0
3610612,2/6/2017,16:34,,,40.841877,-73.8888,"(40.841877, -73.8888)",,,,0
3614759,2/6/2017,16:40,QUEENS,11419,40.69056,-73.8141,"(40.69056, -73.8141)",132 STREET,LIBERTY AVENUE,,0
3610991,2/6/2017,16:45,,,,,,MAURICE AVENUE,HORACE HARDING EXPRESSWAY,,0
3611276,2/6/2017,16:50,BRONX,10465,40.828125,-73.84105,"(40.828125, -73.84105)",BRUCKNER BOULEVARD,BRUSH AVENUE,,0
3610962,2/6/2017,16:50,QUEENS,11432,40.709568,-73.80508,"(40.709568, -73.80508)",,,85-99     PARSONS BOULEVARD,0
3612319,2/6/2017,16:55,BRONX,10455,40.816307,-73.90806,"(40.816307, -73.90806)",WESTCHESTER AVENUE,JACKSON AVENUE,,0
3610942,2/6/2017,16:55,,,40.81417,-73.93431,"(40.81417, -73.93431)",,,,0
3611052,2/6/2017,16:57,,,,,,FLATBUSH AVENUE,GRAND ARMY PLAZA,,0
3610616,2/6/2017,17:00,QUEENS,11355,40.756264,-73.823524,"(40.756264, -73.823524)",UNION STREET,FRANKLIN AVENUE,,0
3610869,2/6/2017,17:00,,,40.712673,-73.96937,"(40.712673, -73.96937)",,,,0
3611033,2/6/2017,17:00,,,40.582256,-74.1556,"(40.582256, -74.1556)",RICHMOND HILL ROAD,WELLINGTON COURT,,1
3610892,2/6/2017,17:00,BROOKLYN,11222,40.72328,-73.94736,"(40.72328, -73.94736)",,,12        MC GUINNESS BOULEVARD,0
3611575,2/6/2017,17:00,MANHATTAN,10018,40.75529,-73.99493,"(40.75529, -73.99493)",WEST 37 STREET,9 AVENUE,,0
3611278,2/6/2017,17:00,,,40.763893,-73.9859,"(40.763893, -73.9859)",12 AVENUE,,,0
3611868,2/6/2017,17:00,,,,,,,,,0
3616521,2/6/2017,17:00,,,40.676647,-73.91647,"(40.676647, -73.91647)",ATLANTIC AVENUE,,,1
3611053,2/6/2017,17:00,BROOKLYN,11217,40.67864,-73.97352,"(40.67864, -73.97352)",FLATBUSH AVENUE,PROSPECT PLACE,,0
3611298,2/6/2017,17:00,,,40.68238,-73.90565,"(40.68238, -73.90565)",,,ABERDEEN STREET,0
3611248,2/6/2017,17:01,MANHATTAN,10003,40.738163,-73.99204,"(40.738163, -73.99204)",,,101       5 AVENUE,1
3611230,2/6/2017,17:05,MANHATTAN,10036,40.762127,-73.99739,"(40.762127, -73.99739)",11 AVENUE,WEST 44 STREET,,0
3611297,2/6/2017,17:05,QUEENS,11385,40.706177,-73.89271,"(40.706177, -73.89271)",65 STREET,68 AVENUE,,0
3610943,2/6/2017,17:09,QUEENS,11694,40.57981,-73.837204,"(40.57981, -73.837204)",ROCKAWAY BEACH BOULEVARD,BEACH 116 STREET,,0
3619465,2/6/2017,17:10,BRONX,10459,40.830135,-73.891884,"(40.830135, -73.891884)",FREEMAN STREET,SOUTHERN BOULEVARD,,1
3610913,2/6/2017,17:10,QUEENS,11101,40.75172,-73.936134,"(40.75172, -73.936134)",40 ROAD,29 STREET,,0
3610588,2/6/2017,17:12,QUEENS,11365,40.736988,-73.810486,"(40.736988, -73.810486)",65 AVENUE,PARSONS BOULEVARD,,0
3610941,2/6/2017,17:15,BROOKLYN,11231,40.679504,-74.00769,"(40.679504, -74.00769)",RICHARDS STREET,DELEVAN STREET,,0
3610928,2/6/2017,17:15,BROOKLYN,11236,40.64787,-73.89142,"(40.64787, -73.89142)",,,968       EAST 108 STREET,0
3610958,2/6/2017,17:18,BROOKLYN,11208,40.663643,-73.87395,"(40.663643, -73.87395)",STANLEY AVENUE,ATKINS AVENUE,,0
3610591,2/6/2017,17:20,QUEENS,11374,40.72844,-73.87116,"(40.72844, -73.87116)",WOODHAVEN BOULEVARD,ALDERTON STREET,,0
3610878,2/6/2017,17:20,BROOKLYN,11223,40.59729,-73.961105,"(40.59729, -73.961105)",,,2443      CONEY ISLAND AVENUE,0
3611211,2/6/2017,17:20,MANHATTAN,10019,40.766617,-73.98667,"(40.766617, -73.98667)",WEST 55 STREET,9 AVENUE,,0
3613907,2/6/2017,17:20,STATEN ISLAND,10309,40.526264,-74.20153,"(40.526264, -74.20153)",SEGUINE AVENUE,AMBOY ROAD,,0
3611223,2/6/2017,17:24,,,40.766712,-73.98289,"(40.766712, -73.98289)",WEST 57 STREET,,,1
3611032,2/6/2017,17:25,,,40.628662,-74.13675,"(40.628662, -74.13675)",DECKER AVENUE,CATHERINE STREET,,0
3611200,2/6/2017,17:28,,,40.830345,-73.92328,"(40.830345, -73.92328)",GERARD AVENUE,,,0
3610952,2/6/2017,17:30,BROOKLYN,11219,40.62355,-73.99774,"(40.62355, -73.99774)",,,6501      NEW UTRECHT AVENUE,0
3611296,2/6/2017,17:30,QUEENS,11374,40.722073,-73.86712,"(40.722073, -73.86712)",WOODHAVEN BOULEVARD,FLEET COURT,,0
3610963,2/6/2017,17:30,,,40.74457,-73.731575,"(40.74457, -73.731575)",,,,0
3610997,2/6/2017,17:30,,,40.74407,-73.73309,"(40.74407, -73.73309)",,,,0
3610602,2/6/2017,17:30,,,,,,,,,0
3611608,2/6/2017,17:30,,,40.631966,-74.15362,"(40.631966, -74.15362)",VANNAME AVENUE,WALKER STREET,,1
3612983,2/6/2017,17:30,,,40.870823,-73.8721,"(40.870823, -73.8721)",,,,0
3611144,2/6/2017,17:33,MANHATTAN,10033,40.849453,-73.93407,"(40.849453, -73.93407)",,,606       WEST 181 STREET,1
3611154,2/6/2017,17:40,BROOKLYN,11236,40.631798,-73.901596,"(40.631798, -73.901596)",EAST 86 STREET,AVENUE M,,0
3610608,2/6/2017,17:40,,,40.747833,-73.83301,"(40.747833, -73.83301)",COLLEGE POINT BOULEVARD,BOOTH MEMORIAL AVENUE,,0
3610854,2/6/2017,17:42,,,40.716957,-73.82655,"(40.716957, -73.82655)",,,,0
3611207,2/6/2017,17:45,,,40.84506,-73.916855,"(40.84506, -73.916855)",,,,0
3611626,2/6/2017,17:50,BROOKLYN,11234,40.613056,-73.91757,"(40.613056, -73.91757)",AVENUE U,EAST 57 STREET,,0
3611683,2/6/2017,17:50,BROOKLYN,11207,40.67591,-73.89492,"(40.67591, -73.89492)",ATLANTIC AVENUE,VERMONT STREET,,0
3611034,2/6/2017,17:50,,,40.58695,-74.16416,"(40.58695, -74.16416)",,,112       RICHMOND HILL ROAD,0
3610617,2/6/2017,17:55,QUEENS,11355,40.75855,-73.82964,"(40.75855, -73.82964)",MAIN STREET,KISSENA BOULEVARD,,0
3610910,2/6/2017,18:00,QUEENS,11435,40.702396,-73.808205,"(40.702396, -73.808205)",,,90-16     SUTPHIN BOULEVARD,0
3610946,2/6/2017,18:00,,,40.709225,-73.843155,"(40.709225, -73.843155)",UNION TURNPIKE,,,0
3612279,2/6/2017,18:00,MANHATTAN,10014,40.7398,-74.00802,"(40.7398, -74.00802)",,,826       WASHINGTON STREET,0
3611000,2/6/2017,18:00,QUEENS,11422,40.650658,-73.73683,"(40.650658, -73.73683)",,,149-83    253 STREET,0
3610964,2/6/2017,18:00,QUEENS,11360,40.774464,-73.78263,"(40.774464, -73.78263)",208 STREET,28 AVENUE,,1
3610947,2/6/2017,18:00,QUEENS,11417,40.673748,-73.84324,"(40.673748, -73.84324)",CROSS BAY BOULEVARD,LINDEN BOULEVARD,,2
3610977,2/6/2017,18:00,QUEENS,11429,40.71297,-73.74503,"(40.71297, -73.74503)",,,213-11    102 AVENUE,0
3612996,2/6/2017,18:00,BRONX,10470,40.90348,-73.85035,"(40.90348, -73.85035)",EAST 241 STREET,WHITE PLAINS ROAD,,0
3610959,2/6/2017,18:04,,,40.679676,-73.87863,"(40.679676, -73.87863)",ATLANTIC AVENUE,,,1
3618688,2/6/2017,18:09,BROOKLYN,11207,40.66331,-73.893005,"(40.66331, -73.893005)",,,618       RIVERDALE AVENUE,1
3611557,2/6/2017,18:10,,,40.65806,-73.93497,"(40.65806, -73.93497)",WINTHROP STREET,,,0
3611863,2/6/2017,18:15,BROOKLYN,11233,40.669476,-73.919975,"(40.669476, -73.919975)",EASTERN PARKWAY,HOWARD AVENUE,,0
3610858,2/6/2017,18:20,BROOKLYN,11236,40.631016,-73.9185,"(40.631016, -73.9185)",,,1866      RALPH AVENUE,0
3611284,2/6/2017,18:20,MANHATTAN,10001,40.748974,-74.00324,"(40.748974, -74.00324)",10 AVENUE,WEST 25 STREET,,0
3611174,2/6/2017,18:20,MANHATTAN,10007,40.713135,-74.00407,"(40.713135, -74.00407)",CENTRE STREET,CHAMBERS STREET,,0
3610966,2/6/2017,18:20,,,40.560196,-74.113106,"(40.560196, -74.113106)",ROBERTS DRIVE,,,0
3611358,2/6/2017,18:23,BROOKLYN,11220,40.634377,-74.01539,"(40.634377, -74.01539)",,,647       65 STREET,0
3611825,2/6/2017,18:24,BROOKLYN,11230,40.613056,-73.95816,"(40.613056, -73.95816)",AVENUE O,EAST 16 STREET,,0
3612987,2/6/2017,18:28,BRONX,10469,40.87492,-73.84736,"(40.87492, -73.84736)",,,3327      FENTON AVENUE,0
3611498,2/6/2017,18:30,,,40.8262,-73.821686,"(40.8262, -73.821686)",RANDALL AVENUE,,,0
3611003,2/6/2017,18:33,BRONX,10453,40.853813,-73.90851,"(40.853813, -73.90851)",WEST BURNSIDE AVENUE,DAVIDSON AVENUE,,0
3612988,2/6/2017,18:35,BRONX,10466,40.895596,-73.85617,"(40.895596, -73.85617)",EAST 236 STREET,WHITE PLAINS ROAD,,0
3611305,2/6/2017,18:37,MANHATTAN,10018,40.752693,-73.98566,"(40.752693, -73.98566)",,,1032      AVENUE OF THE AMERICAS,1
3610929,2/6/2017,18:40,BROOKLYN,11209,40.63219,-74.02055,"(40.63219, -74.02055)",,,526       OVINGTON AVENUE,0
3611548,2/6/2017,18:42,BROOKLYN,11213,40.66841,-73.94165,"(40.66841, -73.94165)",,,1448      UNION STREET,0
3610940,2/6/2017,18:45,BRONX,10459,40.82419,-73.891884,"(40.82419, -73.891884)",,,1046      SOUTHERN BOULEVARD,1
3611500,2/6/2017,18:50,BRONX,10465,40.850273,-73.82767,"(40.850273, -73.82767)",ARNOW PLACE,BRUCKNER BOULEVARD,,1
3611673,2/6/2017,18:55,BRONX,10455,40.80988,-73.90308,"(40.80988, -73.90308)",BRUCKNER BOULEVARD,EAST 149 STREET,,0
3610911,2/6/2017,18:55,BRONX,10462,40.8364,-73.856674,"(40.8364, -73.856674)",,,1510      UNIONPORT ROAD,0
3613643,2/6/2017,18:55,,,40.82458,-73.870544,"(40.82458, -73.870544)",,,,1
